Model,location,target_end_date,wis,horizon,reference_date,baseline,wis_baseline,wis_ratio
MIGHTE-Nsemble,41,2024-04-20,23.554452714637,3,2024-03-30,FluSight-baseline,42.669203361468384,0.5520246655438475
MOBS-GLEAM_FLUH,41,2024-04-20,2.503913043478261,3,2024-03-30,FluSight-baseline,42.669203361468384,0.058681973091144514
NU_UCSD-GLEAM_AI_FLUH,41,2024-04-20,8.795075217391304,3,2024-03-30,FluSight-baseline,42.669203361468384,0.20612232065559324
CEPH-Rtrend_fluH,42,2024-04-20,25.93810652173913,3,2024-03-30,FluSight-baseline,111.28251940073744,0.23308338687349348
FluSight-ensemble,42,2024-04-20,43.500410404644896,3,2024-03-30,FluSight-baseline,111.28251940073744,0.39090066111817945
MIGHTE-Nsemble,42,2024-04-20,36.324290605620085,3,2024-03-30,FluSight-baseline,111.28251940073744,0.3264150632213254
MOBS-GLEAM_FLUH,42,2024-04-20,14.601351304347828,3,2024-03-30,FluSight-baseline,111.28251940073744,0.13120974779306685
NU_UCSD-GLEAM_AI_FLUH,42,2024-04-20,58.64911652173913,3,2024-03-30,FluSight-baseline,111.28251940073744,0.5270290144181484
CEPH-Rtrend_fluH,44,2024-04-20,7.700869565217391,3,2024-03-30,FluSight-baseline,2.358167237259329,3.2656163835807384
FluSight-ensemble,44,2024-04-20,2.08124245464563,3,2024-03-30,FluSight-baseline,2.358167237259329,0.8825677932259198
MIGHTE-Nsemble,44,2024-04-20,2.572930774118994,3,2024-03-30,FluSight-baseline,2.358167237259329,1.0910722248474898
MOBS-GLEAM_FLUH,44,2024-04-20,4.282976521739131,3,2024-03-30,FluSight-baseline,2.358167237259329,1.8162310348763995
NU_UCSD-GLEAM_AI_FLUH,44,2024-04-20,1.8718295652173915,3,2024-03-30,FluSight-baseline,2.358167237259329,0.7937645539477679
CEPH-Rtrend_fluH,45,2024-04-20,7.719565217391305,3,2024-03-30,FluSight-baseline,18.0168992141878,0.4284624743481035
FluSight-ensemble,45,2024-04-20,6.669074794006563,3,2024-03-30,FluSight-baseline,18.0168992141878,0.3701566354300775
MIGHTE-Nsemble,45,2024-04-20,7.765368528632498,3,2024-03-30,FluSight-baseline,18.0168992141878,0.43100471597895657
MOBS-GLEAM_FLUH,45,2024-04-20,3.56248,3,2024-03-30,FluSight-baseline,18.0168992141878,0.1977299177649086
NU_UCSD-GLEAM_AI_FLUH,45,2024-04-20,9.211687391304348,3,2024-03-30,FluSight-baseline,18.0168992141878,0.5112803974643098
CEPH-Rtrend_fluH,46,2024-04-20,10.04348695652174,3,2024-03-30,FluSight-baseline,23.07793713163219,0.43519864445576695
FluSight-ensemble,46,2024-04-20,7.676416812453855,3,2024-03-30,FluSight-baseline,23.07793713163219,0.33263011198397086
MIGHTE-Nsemble,46,2024-04-20,6.233494798365831,3,2024-03-30,FluSight-baseline,23.07793713163219,0.2701062388207037
MOBS-GLEAM_FLUH,46,2024-04-20,1.5947826086956522,3,2024-03-30,FluSight-baseline,23.07793713163219,0.06910420977400683
NU_UCSD-GLEAM_AI_FLUH,46,2024-04-20,2.9911130434782613,3,2024-03-30,FluSight-baseline,23.07793713163219,0.1296092032150672
CEPH-Rtrend_fluH,47,2024-04-20,9.44,3,2024-03-30,FluSight-baseline,35.06033024141112,0.2692501734866732
FluSight-ensemble,47,2024-04-20,11.0495877071845,3,2024-03-30,FluSight-baseline,35.06033024141112,0.31515925922835153
MIGHTE-Nsemble,47,2024-04-20,18.2146205961176,3,2024-03-30,FluSight-baseline,35.06033024141112,0.5195222198621393
MOBS-GLEAM_FLUH,47,2024-04-20,3.936072608695653,3,2024-03-30,FluSight-baseline,35.06033024141112,0.11226570262155158
NU_UCSD-GLEAM_AI_FLUH,47,2024-04-20,18.70337652173913,3,2024-03-30,FluSight-baseline,35.06033024141112,0.5334626454729694
CEPH-Rtrend_fluH,48,2024-04-20,27.556141304347825,3,2024-03-30,FluSight-baseline,110.74269467683806,0.24883033038667082
FluSight-ensemble,48,2024-04-20,55.3580522712608,3,2024-03-30,FluSight-baseline,110.74269467683806,0.4998799463278637
MIGHTE-Nsemble,48,2024-04-20,40.61162477675334,3,2024-03-30,FluSight-baseline,110.74269467683806,0.3667205759735527
MOBS-GLEAM_FLUH,48,2024-04-20,15.498331304347827,3,2024-03-30,FluSight-baseline,110.74269467683806,0.13994901740086804
NU_UCSD-GLEAM_AI_FLUH,48,2024-04-20,85.94688695652175,3,2024-03-30,FluSight-baseline,110.74269467683806,0.7760953190395649
CEPH-Rtrend_fluH,49,2024-04-20,1.425271739130434,3,2024-03-30,FluSight-baseline,4.953968693773895,0.2877030169612705
FluSight-ensemble,49,2024-04-20,3.565454179224372,3,2024-03-30,FluSight-baseline,4.953968693773895,0.7197167361403402
MIGHTE-Nsemble,49,2024-04-20,5.098422335915409,3,2024-03-30,FluSight-baseline,4.953968693773895,1.0291591754148672
MOBS-GLEAM_FLUH,49,2024-04-20,0.9099291304347826,3,2024-03-30,FluSight-baseline,4.953968693773895,0.1836768027174604
NU_UCSD-GLEAM_AI_FLUH,49,2024-04-20,6.999765652173913,3,2024-03-30,FluSight-baseline,4.953968693773895,1.4129612205606301
CEPH-Rtrend_fluH,50,2024-04-20,3.331739130434783,3,2024-03-30,FluSight-baseline,6.5183971764500255,0.5111285857928155
FluSight-ensemble,50,2024-04-20,2.348091711268271,3,2024-03-30,FluSight-baseline,6.5183971764500255,0.3602253203826806
MIGHTE-Nsemble,50,2024-04-20,5.62068181438597,3,2024-03-30,FluSight-baseline,6.5183971764500255,0.8622797387512126
MOBS-GLEAM_FLUH,50,2024-04-20,0.7594417391304348,3,2024-03-30,FluSight-baseline,6.5183971764500255,0.11650743558158468
NU_UCSD-GLEAM_AI_FLUH,50,2024-04-20,1.7404034782608702,3,2024-03-30,FluSight-baseline,6.5183971764500255,0.2669986855892553
CEPH-Rtrend_fluH,51,2024-04-20,39.18434782608696,3,2024-03-30,FluSight-baseline,24.57902945116408,1.5942186775088945
FluSight-ensemble,51,2024-04-20,9.585701722859923,3,2024-03-30,FluSight-baseline,24.57902945116408,0.38999512742786263
MIGHTE-Nsemble,51,2024-04-20,11.995963754293337,3,2024-03-30,FluSight-baseline,24.57902945116408,0.4880568526160906
MOBS-GLEAM_FLUH,51,2024-04-20,4.70284347826087,3,2024-03-30,FluSight-baseline,24.57902945116408,0.19133560532180166
NU_UCSD-GLEAM_AI_FLUH,51,2024-04-20,16.930644347826085,3,2024-03-30,FluSight-baseline,24.57902945116408,0.6888247715991178
CEPH-Rtrend_fluH,53,2024-04-20,19.69804347826088,3,2024-03-30,FluSight-baseline,31.920833541052783,0.617090510901841
FluSight-ensemble,53,2024-04-20,19.24792041277817,3,2024-03-30,FluSight-baseline,31.920833541052783,0.6029892793377022
MIGHTE-Nsemble,53,2024-04-20,16.35933906559227,3,2024-03-30,FluSight-baseline,31.920833541052783,0.5124972392889688
MOBS-GLEAM_FLUH,53,2024-04-20,20.527166521739137,3,2024-03-30,FluSight-baseline,31.920833541052783,0.643064865312478
NU_UCSD-GLEAM_AI_FLUH,53,2024-04-20,15.701533043478262,3,2024-03-30,FluSight-baseline,31.920833541052783,0.4918898193333459
CEPH-Rtrend_fluH,54,2024-04-20,4.9469652173913055,3,2024-03-30,FluSight-baseline,41.272044018461926,0.11986237500566764
FluSight-ensemble,54,2024-04-20,15.194844513453768,3,2024-03-30,FluSight-baseline,41.272044018461926,0.3681631204564709
MIGHTE-Nsemble,54,2024-04-20,20.89026059777322,3,2024-03-30,FluSight-baseline,41.272044018461926,0.5061600677792583
MOBS-GLEAM_FLUH,54,2024-04-20,4.061849130434783,3,2024-03-30,FluSight-baseline,41.272044018461926,0.09841647601988951
NU_UCSD-GLEAM_AI_FLUH,54,2024-04-20,19.080090434782605,3,2024-03-30,FluSight-baseline,41.272044018461926,0.46230059325987455
CEPH-Rtrend_fluH,55,2024-04-20,27.450434782608696,3,2024-03-30,FluSight-baseline,39.67261908547346,0.6919239368459028
FluSight-ensemble,55,2024-04-20,13.346164128965723,3,2024-03-30,FluSight-baseline,39.67261908547346,0.3364074375884238
MIGHTE-Nsemble,55,2024-04-20,15.033796408001788,3,2024-03-30,FluSight-baseline,39.67261908547346,0.37894640572158667
MOBS-GLEAM_FLUH,55,2024-04-20,7.839703913043479,3,2024-03-30,FluSight-baseline,39.67261908547346,0.19760994090541575
NU_UCSD-GLEAM_AI_FLUH,55,2024-04-20,19.65011173913044,3,2024-03-30,FluSight-baseline,39.67261908547346,0.49530664201410224
CEPH-Rtrend_fluH,56,2024-04-20,3.7363108695652176,3,2024-03-30,FluSight-baseline,2.53585820312551,1.473391085100941
FluSight-ensemble,56,2024-04-20,1.2881967803226233,3,2024-03-30,FluSight-baseline,2.53585820312551,0.5079924337783902
MIGHTE-Nsemble,56,2024-04-20,0.4941341663518214,3,2024-03-30,FluSight-baseline,2.53585820312551,0.19485875264744237
MOBS-GLEAM_FLUH,56,2024-04-20,0.3321739130434783,3,2024-03-30,FluSight-baseline,2.53585820312551,0.1309907283593639
NU_UCSD-GLEAM_AI_FLUH,56,2024-04-20,5.29977347826087,3,2024-03-30,FluSight-baseline,2.53585820312551,2.0899328959832078
CEPH-Rtrend_fluH,72,2024-04-20,9.611393478260869,3,2024-03-30,FluSight-baseline,8.927494256638216,1.0766059548135947
FluSight-ensemble,72,2024-04-20,6.174451378571958,3,2024-03-30,FluSight-baseline,8.927494256638216,0.6916219939296877
MIGHTE-Nsemble,72,2024-04-20,9.346615788740968,3,2024-03-30,FluSight-baseline,8.927494256638216,1.0469472754677054
CEPH-Rtrend_fluH,US,2024-04-20,537.123904347826,3,2024-03-30,FluSight-baseline,1766.987166503034,0.3039772526536365
FluSight-ensemble,US,2024-04-20,584.726095687516,3,2024-03-30,FluSight-baseline,1766.987166503034,0.3309170019863368
MIGHTE-Nsemble,US,2024-04-20,255.6549009664936,3,2024-03-30,FluSight-baseline,1766.987166503034,0.1446840734403572
MOBS-GLEAM_FLUH,US,2024-04-20,235.6084265217392,3,2024-03-30,FluSight-baseline,1766.987166503034,0.13333907058760444
NU_UCSD-GLEAM_AI_FLUH,US,2024-04-20,921.8676395652174,3,2024-03-30,FluSight-baseline,1766.987166503034,0.5217172241208999
CEPH-Rtrend_fluH,01,2024-04-13,12.651304347826088,3,2024-03-23,FluSight-baseline,35.61222867124324,0.35525168796981177
FluSight-ensemble,01,2024-04-13,23.51991714300681,3,2024-03-23,FluSight-baseline,35.61222867124324,0.6604449656923345
MIGHTE-Nsemble,01,2024-04-13,24.42891980523665,3,2024-03-23,FluSight-baseline,35.61222867124324,0.6859699804455913
MOBS-GLEAM_FLUH,01,2024-04-13,28.806043478260868,3,2024-03-23,FluSight-baseline,35.61222867124324,0.8088806725404877
NU_UCSD-GLEAM_AI_FLUH,01,2024-04-13,25.127348695652177,3,2024-03-23,FluSight-baseline,35.61222867124324,0.705582032723002
CEPH-Rtrend_fluH,02,2024-04-13,3.2996195652173914,3,2024-03-23,FluSight-baseline,1.995015875767451,1.6539314825993954
FluSight-ensemble,02,2024-04-13,1.5023219062608348,3,2024-03-23,FluSight-baseline,1.995015875767451,0.7530375695295735
MIGHTE-Nsemble,02,2024-04-13,1.3893015638840354,3,2024-03-23,FluSight-baseline,1.995015875767451,0.6963862196583238
MOBS-GLEAM_FLUH,02,2024-04-13,2.8062678260869567,3,2024-03-23,FluSight-baseline,1.995015875767451,1.406639345668079
NU_UCSD-GLEAM_AI_FLUH,02,2024-04-13,1.6101773913043476,3,2024-03-23,FluSight-baseline,1.995015875767451,0.8071000390836177
CEPH-Rtrend_fluH,04,2024-04-13,36.97179130434783,3,2024-03-23,FluSight-baseline,32.08935423639019,1.1521513032637105
FluSight-ensemble,04,2024-04-13,16.41270382938023,3,2024-03-23,FluSight-baseline,32.08935423639019,0.5114688101379049
MIGHTE-Nsemble,04,2024-04-13,13.314163844657386,3,2024-03-23,FluSight-baseline,32.08935423639019,0.4149090613222364
MOBS-GLEAM_FLUH,04,2024-04-13,22.16935,3,2024-03-23,FluSight-baseline,32.08935423639019,0.6908630767913478
NU_UCSD-GLEAM_AI_FLUH,04,2024-04-13,13.665850869565215,3,2024-03-23,FluSight-baseline,32.08935423639019,0.4258686780947362
CEPH-Rtrend_fluH,05,2024-04-13,6.56304347826087,3,2024-03-23,FluSight-baseline,98.92166793804893,0.06634586350051302
FluSight-ensemble,05,2024-04-13,36.40581988598478,3,2024-03-23,FluSight-baseline,98.92166793804893,0.3680267492940418
MIGHTE-Nsemble,05,2024-04-13,60.99565386006466,3,2024-03-23,FluSight-baseline,98.92166793804893,0.616605594421073
MOBS-GLEAM_FLUH,05,2024-04-13,9.96582739130435,3,2024-03-23,FluSight-baseline,98.92166793804893,0.1007446356196257
NU_UCSD-GLEAM_AI_FLUH,05,2024-04-13,13.50043,3,2024-03-23,FluSight-baseline,98.92166793804893,0.13647596407750456
CEPH-Rtrend_fluH,06,2024-04-13,67.74934782608699,3,2024-03-23,FluSight-baseline,47.021196211657774,1.4408256974391938
FluSight-ensemble,06,2024-04-13,29.491588175151843,3,2024-03-23,FluSight-baseline,47.021196211657774,0.6271977438089955
MIGHTE-Nsemble,06,2024-04-13,51.73157071692148,3,2024-03-23,FluSight-baseline,47.021196211657774,1.1001755566587623
MOBS-GLEAM_FLUH,06,2024-04-13,66.06279130434781,3,2024-03-23,FluSight-baseline,47.021196211657774,1.4049576919944273
NU_UCSD-GLEAM_AI_FLUH,06,2024-04-13,68.1816543478261,3,2024-03-23,FluSight-baseline,47.021196211657774,1.450019562261202
CEPH-Rtrend_fluH,08,2024-04-13,18.52940217391304,3,2024-03-23,FluSight-baseline,21.553584576063155,0.8596900487026788
FluSight-ensemble,08,2024-04-13,10.21859980276199,3,2024-03-23,FluSight-baseline,21.553584576063155,0.4741021043019683
MIGHTE-Nsemble,08,2024-04-13,14.448452875727137,3,2024-03-23,FluSight-baseline,21.553584576063155,0.6703503458897138
MOBS-GLEAM_FLUH,08,2024-04-13,24.19535130434783,3,2024-03-23,FluSight-baseline,21.553584576063155,1.1225673956441822
NU_UCSD-GLEAM_AI_FLUH,08,2024-04-13,12.03882739130435,3,2024-03-23,FluSight-baseline,21.553584576063155,0.5585533742110979
CEPH-Rtrend_fluH,09,2024-04-13,24.83521739130435,3,2024-03-23,FluSight-baseline,20.58648026567222,1.2063848249337146
FluSight-ensemble,09,2024-04-13,9.939034159987711,3,2024-03-23,FluSight-baseline,20.58648026567222,0.48279424319857955
MIGHTE-Nsemble,09,2024-04-13,29.90648333374943,3,2024-03-23,FluSight-baseline,20.58648026567222,1.4527244554581893
MOBS-GLEAM_FLUH,09,2024-04-13,13.097827826086958,3,2024-03-23,FluSight-baseline,20.58648026567222,0.6362344440165167
NU_UCSD-GLEAM_AI_FLUH,09,2024-04-13,8.790395652173913,3,2024-03-23,FluSight-baseline,20.58648026567222,0.4269984736940109
CEPH-Rtrend_fluH,10,2024-04-13,2.4508695652173915,3,2024-03-23,FluSight-baseline,6.225797141862722,0.3936635758234978
FluSight-ensemble,10,2024-04-13,3.616468695652174,3,2024-03-23,FluSight-baseline,6.225797141862722,0.5808844415014377
MIGHTE-Nsemble,10,2024-04-13,1.9659328029902767,3,2024-03-23,FluSight-baseline,6.225797141862722,0.315772062306881
MOBS-GLEAM_FLUH,10,2024-04-13,0.9674895652173912,3,2024-03-23,FluSight-baseline,6.225797141862722,0.15540011072829849
NU_UCSD-GLEAM_AI_FLUH,10,2024-04-13,3.6410839130434782,3,2024-03-23,FluSight-baseline,6.225797141862722,0.5848381869946516
CEPH-Rtrend_fluH,11,2024-04-13,12.44304347826087,3,2024-03-23,FluSight-baseline,2.481483426877748,5.014356873588697
FluSight-ensemble,11,2024-04-13,2.4927107896921354,3,2024-03-23,FluSight-baseline,2.481483426877748,1.0045244560946005
MIGHTE-Nsemble,11,2024-04-13,1.4435345273248927,3,2024-03-23,FluSight-baseline,2.481483426877748,0.5817224131700838
MOBS-GLEAM_FLUH,11,2024-04-13,11.74587130434783,3,2024-03-23,FluSight-baseline,2.481483426877748,4.73340711331154
NU_UCSD-GLEAM_AI_FLUH,11,2024-04-13,3.205918695652174,3,2024-03-23,FluSight-baseline,2.481483426877748,1.291936371981305
CEPH-Rtrend_fluH,12,2024-04-13,39.6500086956522,3,2024-03-23,FluSight-baseline,99.80482900644223,0.39727545340609577
FluSight-ensemble,12,2024-04-13,44.66598229050009,3,2024-03-23,FluSight-baseline,99.80482900644223,0.44753327805027326
MIGHTE-Nsemble,12,2024-04-13,91.37474018798824,3,2024-03-23,FluSight-baseline,99.80482900644223,0.915534259189905
MOBS-GLEAM_FLUH,12,2024-04-13,21.82193260869565,3,2024-03-23,FluSight-baseline,99.80482900644223,0.2186460597741927
NU_UCSD-GLEAM_AI_FLUH,12,2024-04-13,57.93071043478262,3,2024-03-23,FluSight-baseline,99.80482900644223,0.580439954774566
CEPH-Rtrend_fluH,13,2024-04-13,16.876521739130435,3,2024-03-23,FluSight-baseline,28.2877132890242,0.5966025449529222
FluSight-ensemble,13,2024-04-13,11.173053691991823,3,2024-03-23,FluSight-baseline,28.2877132890242,0.39497903481392516
MIGHTE-Nsemble,13,2024-04-13,17.312774885645393,3,2024-03-23,FluSight-baseline,28.2877132890242,0.6120245460902226
MOBS-GLEAM_FLUH,13,2024-04-13,4.191540869565218,3,2024-03-23,FluSight-baseline,28.2877132890242,0.1481753164965639
NU_UCSD-GLEAM_AI_FLUH,13,2024-04-13,30.96973217391305,3,2024-03-23,FluSight-baseline,28.2877132890242,1.0948121489173002
CEPH-Rtrend_fluH,15,2024-04-13,3.683069565217391,3,2024-03-23,FluSight-baseline,3.370642198117633,1.0926907540866353
FluSight-ensemble,15,2024-04-13,1.9677567823692128,3,2024-03-23,FluSight-baseline,3.370642198117633,0.5837928402688737
MIGHTE-Nsemble,15,2024-04-13,2.679142512593185,3,2024-03-23,FluSight-baseline,3.370642198117633,0.7948463097297533
MOBS-GLEAM_FLUH,15,2024-04-13,1.1599073913043478,3,2024-03-23,FluSight-baseline,3.370642198117633,0.3441205927915188
NU_UCSD-GLEAM_AI_FLUH,15,2024-04-13,1.948672173913044,3,2024-03-23,FluSight-baseline,3.370642198117633,0.5781308306771031
CEPH-Rtrend_fluH,16,2024-04-13,7.165217391304348,3,2024-03-23,FluSight-baseline,34.267998225112684,0.20909354973800157
FluSight-ensemble,16,2024-04-13,20.401508027999757,3,2024-03-23,FluSight-baseline,34.267998225112684,0.5953516133034255
MIGHTE-Nsemble,16,2024-04-13,26.94906231764316,3,2024-03-23,FluSight-baseline,34.267998225112684,0.7864206756580846
MOBS-GLEAM_FLUH,16,2024-04-13,4.2435982608695655,3,2024-03-23,FluSight-baseline,34.267998225112684,0.12383560408146983
NU_UCSD-GLEAM_AI_FLUH,16,2024-04-13,15.063915652173913,3,2024-03-23,FluSight-baseline,34.267998225112684,0.43959135147656786
CEPH-Rtrend_fluH,17,2024-04-13,43.142173913043486,3,2024-03-23,FluSight-baseline,40.373129743993104,1.068586314378126
FluSight-ensemble,17,2024-04-13,24.27394304517386,3,2024-03-23,FluSight-baseline,40.373129743993104,0.6012400623656243
MIGHTE-Nsemble,17,2024-04-13,34.56524166191494,3,2024-03-23,FluSight-baseline,40.373129743993104,0.85614471508882
MOBS-GLEAM_FLUH,17,2024-04-13,55.44615956521739,3,2024-03-23,FluSight-baseline,40.373129743993104,1.373343110053709
NU_UCSD-GLEAM_AI_FLUH,17,2024-04-13,26.72825869565218,3,2024-03-23,FluSight-baseline,40.373129743993104,0.6620308820529063
CEPH-Rtrend_fluH,18,2024-04-13,15.057010869565216,3,2024-03-23,FluSight-baseline,96.90889687194698,0.15537284352190261
FluSight-ensemble,18,2024-04-13,34.66955121242794,3,2024-03-23,FluSight-baseline,96.90889687194698,0.35775405903381013
MIGHTE-Nsemble,18,2024-04-13,51.62945297184749,3,2024-03-23,FluSight-baseline,96.90889687194698,0.5327627765701365
MOBS-GLEAM_FLUH,18,2024-04-13,36.08804739130435,3,2024-03-23,FluSight-baseline,96.90889687194698,0.3723914785552683
NU_UCSD-GLEAM_AI_FLUH,18,2024-04-13,24.041366956521745,3,2024-03-23,FluSight-baseline,96.90889687194698,0.24808214449380653
CEPH-Rtrend_fluH,19,2024-04-13,22.316086956521737,3,2024-03-23,FluSight-baseline,34.43860531927059,0.6479962457723125
FluSight-ensemble,19,2024-04-13,8.836188875793441,3,2024-03-23,FluSight-baseline,34.43860531927059,0.2565780116202624
MIGHTE-Nsemble,19,2024-04-13,15.57251458061346,3,2024-03-23,FluSight-baseline,34.43860531927059,0.45218191724795676
MOBS-GLEAM_FLUH,19,2024-04-13,17.859677826086955,3,2024-03-23,FluSight-baseline,34.43860531927059,0.5185946893178431
NU_UCSD-GLEAM_AI_FLUH,19,2024-04-13,9.306079565217392,3,2024-03-23,FluSight-baseline,34.43860531927059,0.27022231240038186
CEPH-Rtrend_fluH,20,2024-04-13,34.42739130434783,3,2024-03-23,FluSight-baseline,51.13478875951803,0.6732674983025064
FluSight-ensemble,20,2024-04-13,24.333378279120552,3,2024-03-23,FluSight-baseline,51.13478875951803,0.47586738636113424
MIGHTE-Nsemble,20,2024-04-13,13.51311384054702,3,2024-03-23,FluSight-baseline,51.13478875951803,0.26426458715020584
MOBS-GLEAM_FLUH,20,2024-04-13,1.1684408695652178,3,2024-03-23,FluSight-baseline,51.13478875951803,0.022850214069726232
NU_UCSD-GLEAM_AI_FLUH,20,2024-04-13,15.750869130434785,3,2024-03-23,FluSight-baseline,51.13478875951803,0.3080264828023364
CEPH-Rtrend_fluH,21,2024-04-13,29.549565217391304,3,2024-03-23,FluSight-baseline,47.113058994502985,0.6272054043622822
FluSight-ensemble,21,2024-04-13,17.85856342928725,3,2024-03-23,FluSight-baseline,47.113058994502985,0.3790576076024046
MIGHTE-Nsemble,21,2024-04-13,35.745178216542854,3,2024-03-23,FluSight-baseline,47.113058994502985,0.7587106203550378
MOBS-GLEAM_FLUH,21,2024-04-13,21.73713869565217,3,2024-03-23,FluSight-baseline,47.113058994502985,0.4613824523300089
NU_UCSD-GLEAM_AI_FLUH,21,2024-04-13,18.31232652173913,3,2024-03-23,FluSight-baseline,47.113058994502985,0.3886889731332402
CEPH-Rtrend_fluH,22,2024-04-13,10.99304347826087,3,2024-03-23,FluSight-baseline,9.17248682382476,1.1984801602230015
FluSight-ensemble,22,2024-04-13,5.356759606047637,3,2024-03-23,FluSight-baseline,9.17248682382476,0.584002976393916
MIGHTE-Nsemble,22,2024-04-13,4.824359855667899,3,2024-03-23,FluSight-baseline,9.17248682382476,0.5259598567246814
MOBS-GLEAM_FLUH,22,2024-04-13,4.712321304347826,3,2024-03-23,FluSight-baseline,9.17248682382476,0.5137452246982759
NU_UCSD-GLEAM_AI_FLUH,22,2024-04-13,16.501958695652178,3,2024-03-23,FluSight-baseline,9.17248682382476,1.7990713982591648
CEPH-Rtrend_fluH,23,2024-04-13,5.984782608695652,3,2024-03-23,FluSight-baseline,10.098078393283934,0.5926654929393331
FluSight-ensemble,23,2024-04-13,3.8100758050321097,3,2024-03-23,FluSight-baseline,10.098078393283934,0.3773070139330794
MIGHTE-Nsemble,23,2024-04-13,7.192191008429143,3,2024-03-23,FluSight-baseline,10.098078393283934,0.7122336278566178
